PRICE,NUM_BD,BTH_STAT,AR_LIV,AR_PL,NUM_FLR,NEAR_RIV,OUTLOOK,CONDITION,AR_RFTP,AR_BASE,YR_PAST,IS_RENOVATED,LAT,LONG,AVG_AR_LIV_NEAR,AVG_AR_PL_NEAR,SUMMER_HIGH,WINTER_LOW,PRECIPITATION,VIOLENT_CRIME,PROPERTY_CRIME
590000,4,2=<ROOMS<=4,2340,8971,2,0,0,3,2340,0,33,0,47.5679,-122.011,2510,9219,76,35,59,7.8,42.9
490000,4,2=<ROOMS<=4,2020,85813,2,0,0,3,2020,0,25,0,47.483,-122.026,2120,85813,76,35,59,7.8,42.9
780000,4,2=<ROOMS<=4,2260,16188,1,0,0,3,2260,0,36,0,47.5637,-122.112,2840,10158,76,35,59,7.8,42.9
962000,4,2=<ROOMS<=4,3320,20100,1,0,0,4,1810,1510,39,0,47.5566,-122.153,2450,9821,76,35,59,7.8,42.9
1195000,5,2=<ROOMS<=4,5180,19606,1,0,0,3,2610,2570,27,0,47.555,-122.114,4050,15296,76,35,59,7.8,42.9
723000,4,2=<ROOMS<=4,2790,8793,1,0,0,4,1640,1150,43,0,47.5509,-122.16,2400,9286,76,35,59,7.8,42.9
585000,3,<2,1850,7735,1,0,0,4,1850,0,37,0,47.5608,-122.082,2220,7639,76,35,59,7.8,42.9
525000,2,<2,1480,43645,1,0,0,3,1480,0,46,1,47.5484,-122.045,1600,34326,76,35,59,7.8,42.9
1650000,3,2=<ROOMS<=4,2690,8890,2,1,4,4,2690,0,45,1,47.5487,-122.197,2940,8890,76,35,59,7.8,42.9
490000,3,<2,1720,12540,1,0,0,4,1720,0,64,0,47.5699,-122.177,1440,11850,76,35,59,7.8,42.9
612000,3,2=<ROOMS<=4,2180,5496,2,0,0,3,2180,0,26,0,47.5723,-122.007,2120,5496,76,35,59,7.8,42.9
604000,4,2=<ROOMS<=4,2260,7753,2,0,0,3,2260,0,31,0,47.5752,-121.995,2690,8924,76,35,59,7.8,42.9
1027500,4,2=<ROOMS<=4,3540,10202,2,0,0,3,2720,820,32,0,47.5471,-122.155,2780,10714,76,35,59,7.8,42.9
665000,3,2=<ROOMS<=4,2630,10047,2,0,0,3,2630,0,24,0,47.5515,-122.083,2640,10620,76,35,59,7.8,42.9
1760000,4,4<ROOMS<=6,6055,21630,1,0,3,4,3555,2500,24,0,47.5524,-122.112,4890,19223,76,35,59,7.8,42.9
515000,3,<2,1600,20873,1,0,0,3,1600,0,65,0,47.5632,-122.182,2640,18364,76,35,59,7.8,42.9
380000,6,2=<ROOMS<=4,1870,6969,1,0,0,4,1870,0,52,0,47.5342,-122.036,1500,6969,76,35,59,7.8,42.9
450000,3,<2,1770,17208,1,0,0,3,1160,610,61,0,47.5659,-122.117,2450,17118,76,35,59,7.8,42.9
437000,4,<2,1700,10642,1,0,0,4,850,850,66,0,47.5674,-122.142,1610,11200,76,35,59,7.8,42.9
705380,3,2=<ROOMS<=4,2490,4343,2,0,0,3,2490,0,17,0,47.5493,-121.993,2130,4106,76,35,59,7.8,42.9
625000,4,2=<ROOMS<=4,2290,21486,1,0,2,5,2290,0,57,0,47.5515,-122.189,2540,15936,76,35,59,7.8,42.9
500000,4,<2,2290,9215,1,0,0,5,1270,1020,51,0,47.5328,-122.051,2290,10200,76,35,59,7.8,42.9
453000,3,<2,1210,9473,1,0,0,5,1210,0,65,0,47.5637,-122.139,1700,11465,76,35,59,7.8,42.9
580000,4,2=<ROOMS<=4,2220,7064,2,0,0,3,2220,0,32,0,47.5716,-122.022,2220,7451,76,35,59,7.8,42.9
808900,5,2=<ROOMS<=4,2900,5901,2,0,0,3,2900,0,14,0,47.5396,-121.998,3200,5775,76,35,59,7.8,42.9
1126000,5,2=<ROOMS<=4,3880,13885,2,0,3,4,2540,1340,41,0,47.5696,-122.156,3690,13885,76,35,59,7.8,42.9
1012000,4,2=<ROOMS<=4,2980,16263,2,0,0,3,2980,0,31,0,47.5457,-122.153,2730,10018,76,35,59,7.8,42.9
540000,3,2=<ROOMS<=4,1670,5146,2,0,0,3,1670,0,29,0,47.5707,-121.999,1940,5146,76,35,59,7.8,42.9
753888,4,2=<ROOMS<=4,2660,5500,2,0,2,3,2660,0,17,0,47.5439,-121.996,3620,5500,76,35,59,7.8,42.9
650000,3,2=<ROOMS<=4,2190,3600,2,0,0,3,2190,0,17,0,47.5506,-121.993,2300,3600,76,35,59,7.8,42.9
545000,4,2=<ROOMS<=4,2090,6023,2,0,0,3,2090,0,30,0,47.5713,-121.997,2090,6023,76,35,59,7.8,42.9
627000,4,2=<ROOMS<=4,1990,7712,1,0,0,3,1210,780,47,0,47.5688,-122.087,1720,7393,76,35,59,7.8,42.9
715000,3,2=<ROOMS<=4,3230,5000,2,0,0,3,3230,0,14,0,47.5558,-122.002,2670,3977,76,35,59,7.8,42.9
1620000,4,2=<ROOMS<=4,3900,9750,1,0,4,5,2520,1380,48,0,47.5605,-122.158,3410,9450,76,35,59,7.8,42.9
1650000,4,2=<ROOMS<=4,3900,9750,1,0,4,5,2520,1380,48,0,47.5605,-122.158,3410,9450,76,35,59,7.8,42.9
603500,6,2=<ROOMS<=4,2660,8400,1,0,0,5,1550,1110,58,0,47.549,-122.173,2280,8400,76,35,59,7.8,42.9
455000,3,2=<ROOMS<=4,1470,4653,2,0,0,4,1470,0,35,0,47.5667,-122.018,1560,4119,76,35,59,7.8,42.9
690000,3,2=<ROOMS<=4,2820,5001,2,0,0,3,2820,0,16,0,47.5533,-121.992,2660,5001,76,35,59,7.8,42.9
561000,4,2=<ROOMS<=4,2570,5250,2,0,0,3,2570,0,30,0,47.5763,-122,2260,5392,76,35,59,7.8,42.9
1599950,5,4<ROOMS<=6,5130,43123,2,0,0,3,5130,0,24,0,47.544,-122.126,4670,43560,76,35,59,7.8,42.9
606000,4,2=<ROOMS<=4,2110,13850,2,0,0,3,2110,0,33,0,47.5497,-122.077,2520,10194,76,35,59,7.8,42.9
590000,5,2=<ROOMS<=4,4020,40341,1,0,0,5,2170,1850,50,0,47.4952,-122.068,2650,53437,76,35,59,7.8,42.9
500000,4,2=<ROOMS<=4,2040,8400,1,0,0,3,1420,620,57,0,47.5512,-122.17,2540,8925,76,35,59,7.8,42.9
523000,4,2=<ROOMS<=4,2660,65340,2,0,0,3,2660,0,32,0,47.4969,-122.06,2850,74052,76,35,59,7.8,42.9
1380000,6,4<ROOMS<=6,5740,10312,2,0,2,3,3610,2130,20,0,47.5533,-122.11,4350,11917,76,35,59,7.8,42.9
689000,4,2=<ROOMS<=4,2240,7350,2,0,0,3,2240,0,31,0,47.5652,-122.013,2200,8017,76,35,59,7.8,42.9
749999,5,2=<ROOMS<=4,3060,13630,2,0,0,3,3060,0,31,0,47.5585,-122.117,3430,10700,76,35,59,7.8,42.9
866059,5,2=<ROOMS<=4,3130,4797,2,0,0,3,2570,560,6,0,47.5664,-122.129,3440,5439,76,35,59,7.8,42.9
828000,4,2=<ROOMS<=4,2120,10841,1,0,0,4,1500,620,41,0,47.556,-122.156,3130,10950,76,35,59,7.8,42.9
525000,3,2=<ROOMS<=4,2470,36445,2,0,0,4,2470,0,40,0,47.4661,-121.997,2310,35350,76,35,59,7.8,42.9
864000,3,2=<ROOMS<=4,3060,13554,2,0,0,3,3060,0,36,0,47.5609,-122.106,3060,11455,76,35,59,7.8,42.9
593500,5,2=<ROOMS<=4,4300,50405,2,0,0,3,3220,1080,48,0,47.4615,-122,2680,41684,76,35,59,7.8,42.9
1835000,4,2=<ROOMS<=4,4870,39190,2,0,0,3,4870,0,25,0,47.5447,-122.124,5000,33880,76,35,59,7.8,42.9
1049000,4,2=<ROOMS<=4,4740,126759,2,0,0,4,4740,0,29,0,47.4449,-121.979,3060,118047,76,35,59,7.8,42.9
520000,3,2=<ROOMS<=4,2510,43995,2,0,0,3,2510,0,39,0,47.4545,-121.988,2470,48351,76,35,59,7.8,42.9
430000,3,<2,1690,9708,1.5,0,0,5,1690,0,66,0,47.5732,-122.136,1570,9858,76,35,59,7.8,42.9
1195000,3,2=<ROOMS<=4,3070,9645,2,0,0,3,2110,960,33,0,47.5522,-122.144,3130,9450,76,35,59,7.8,42.9
855000,3,2=<ROOMS<=4,3440,10628,2,0,2,3,3440,0,35,0,47.5647,-122.108,3170,11434,76,35,59,7.8,42.9
740000,4,2=<ROOMS<=4,3000,10392,2,0,0,3,3000,0,25,0,47.535,-122.049,3140,9213,76,35,59,7.8,42.9
802000,4,2=<ROOMS<=4,2130,8734,2,0,2,4,2130,0,59,0,47.5672,-122.161,2550,8800,76,35,59,7.8,42.9
659500,4,2=<ROOMS<=4,2620,18362,1,0,0,4,1870,750,64,0,47.5646,-122.184,2630,16792,76,35,59,7.8,42.9
2525000,4,4<ROOMS<=6,6930,45100,1,0,0,4,4310,2620,70,1,47.5547,-122.144,2560,37766,76,35,59,7.8,42.9
479000,3,<2,1340,13750,1,0,0,4,1340,0,65,0,47.5771,-122.151,1430,11400,76,35,59,7.8,42.9
716000,3,2=<ROOMS<=4,2270,7866,1,0,0,4,2270,0,32,0,47.5622,-122.022,2580,8132,76,35,59,7.8,42.9
770000,4,2=<ROOMS<=4,2350,8001,2,0,0,4,2350,0,33,0,47.5478,-122.153,2460,8001,76,35,59,7.8,42.9
483500,3,2=<ROOMS<=4,1670,4308,2,0,0,3,1670,0,19,0,47.5307,-122.047,1670,2897,76,35,59,7.8,42.9
670000,6,2=<ROOMS<=4,4050,36171,2,0,0,4,2620,1430,50,0,47.4708,-122.015,3660,42874,76,35,59,7.8,42.9
410000,3,2=<ROOMS<=4,1800,36704,1,0,0,4,1360,440,42,0,47.4688,-122.013,2730,36404,76,35,59,7.8,42.9
520000,3,2=<ROOMS<=4,2160,4297,2,0,0,3,2160,0,21,0,47.5476,-122.012,2160,3968,76,35,59,7.8,42.9
551000,3,<2,1580,6000,1,0,0,5,1580,0,73,0,47.5286,-122.032,1580,6000,76,35,59,7.8,42.9
965000,4,2=<ROOMS<=4,5010,49222,2,0,0,5,3710,1300,42,0,47.5489,-122.092,3140,54014,76,35,59,7.8,42.9
1000000,5,4<ROOMS<=6,2120,8944,2,1,4,5,2120,0,81,1,47.5488,-122.197,2870,8944,76,35,59,7.8,42.9
732000,4,<2,2360,11300,1,0,0,4,2360,0,46,0,47.5728,-122.163,2290,11951,76,35,59,7.8,42.9
445000,3,2=<ROOMS<=4,1850,4050,2,0,0,4,1850,0,35,0,47.5669,-122.017,1650,4468,76,35,59,7.8,42.9
626000,3,2=<ROOMS<=4,2150,7200,1,0,0,3,2150,0,32,0,47.5709,-122.018,2510,7222,76,35,59,7.8,42.9
675000,4,2=<ROOMS<=4,2370,9679,2,0,0,3,2370,0,36,0,47.5631,-122.085,2290,7944,76,35,59,7.8,42.9
970000,4,4<ROOMS<=6,3890,5906,2,0,3,3,3060,830,16,0,47.5426,-121.995,4170,6052,76,35,59,7.8,42.9
756000,4,2=<ROOMS<=4,2730,10753,2,0,0,3,2730,0,29,0,47.5414,-122.133,3090,10740,76,35,59,7.8,42.9
595000,3,2=<ROOMS<=4,1910,3075,2,0,0,3,1910,0,19,0,47.5491,-122.005,1940,3485,76,35,59,7.8,42.9
805000,4,2=<ROOMS<=4,3160,35225,2,0,1,3,2250,910,28,0,47.5672,-122.111,3460,17223,76,35,59,7.8,42.9
405000,3,<2,1330,12500,1,0,0,3,1330,0,54,0,47.5263,-122.051,2310,12500,76,35,59,7.8,42.9
432250,3,2=<ROOMS<=4,1440,6232,2,0,0,3,1440,0,35,0,47.5658,-122.018,1740,5999,76,35,59,7.8,42.9
625000,3,2=<ROOMS<=4,1920,8412,1,0,2,3,1460,460,43,0,47.5578,-122.132,2490,8700,76,35,59,7.8,42.9
610000,3,2=<ROOMS<=4,2060,8893,2,0,0,3,2060,0,33,0,47.5615,-122.165,2650,8500,76,35,59,7.8,42.9
850000,3,2=<ROOMS<=4,3300,11570,2,0,0,3,3300,0,26,0,47.5599,-122.121,3280,11446,76,35,59,7.8,42.9
634000,3,2=<ROOMS<=4,2490,4904,2,0,0,3,2490,0,17,0,47.5451,-122.014,2370,4050,76,35,59,7.8,42.9
1288000,4,2=<ROOMS<=4,3700,13175,2,0,0,4,3700,0,31,0,47.5471,-122.133,3880,15508,76,35,59,7.8,42.9
435000,3,<2,950,10080,1,0,0,4,950,0,66,0,47.572,-122.139,1060,10000,76,35,59,7.8,42.9
527500,4,2=<ROOMS<=4,2270,8480,1,0,0,5,1310,960,47,0,47.5448,-122.174,1910,9050,76,35,59,7.8,42.9
525000,4,<2,2420,7672,1,0,0,3,1480,940,41,0,47.5637,-122.085,2370,7699,76,35,59,7.8,42.9
680000,6,2=<ROOMS<=4,3180,9375,1,0,0,4,1590,1590,53,0,47.5707,-122.129,2670,9625,76,35,59,7.8,42.9
605000,3,2=<ROOMS<=4,2460,138085,2,0,0,4,2460,0,43,0,47.4572,-122.007,2090,219542,76,35,59,7.8,42.9
533250,4,<2,1520,15398,1,0,0,4,1370,150,60,0,47.5265,-122.05,1840,12500,76,35,59,7.8,42.9
586000,4,2=<ROOMS<=4,2130,9000,2,0,0,4,2130,0,55,0,47.5716,-122.159,2110,10431,76,35,59,7.8,42.9
532000,3,2=<ROOMS<=4,1820,4910,2,0,0,3,1820,0,27,0,47.5703,-121.996,2090,6668,76,35,59,7.8,42.9
856000,5,2=<ROOMS<=4,3620,5500,2,0,2,3,3620,0,17,0,47.5442,-121.996,3260,5500,76,35,59,7.8,42.9
675000,4,2=<ROOMS<=4,3130,12463,1,0,0,4,1620,1510,42,0,47.569,-122.127,2740,11779,76,35,59,7.8,42.9
645000,4,2=<ROOMS<=4,2250,10696,2,0,0,3,2250,0,24,0,47.5715,-122.128,2340,13286,76,35,59,7.8,42.9
248000,2,<2,770,8600,1,0,0,4,770,0,106,0,47.5325,-122.031,1420,6960,76,35,59,7.8,42.9
550000,3,<2,1940,8376,1,0,0,4,1290,650,57,0,47.5586,-122.173,2400,8674,76,35,59,7.8,42.9
975000,4,2=<ROOMS<=4,2720,10455,2,0,2,3,2500,220,39,0,47.5564,-122.158,3240,12348,76,35,59,7.8,42.9
460000,4,2=<ROOMS<=4,2110,35091,1,0,0,4,1290,820,35,0,47.467,-122.014,2740,36427,76,35,59,7.8,42.9
810000,4,2=<ROOMS<=4,2810,10613,2,0,0,3,2810,0,31,0,47.5424,-122.141,2800,9933,76,35,59,7.8,42.9
395000,3,<2,1460,22651,1,0,0,4,1460,0,59,0,47.4861,-122.03,2030,49222,76,35,59,7.8,42.9
777000,3,2=<ROOMS<=4,3610,59677,2,0,0,3,2440,1170,17,0,47.5464,-122.088,3130,65775,76,35,59,7.8,42.9
619000,3,2=<ROOMS<=4,2040,7503,2,0,0,3,2040,0,33,0,47.5718,-122.021,2170,7503,76,35,59,7.8,42.9
725000,3,2=<ROOMS<=4,2090,9847,2,0,2,3,2090,0,37,0,47.5651,-122.114,2860,11483,76,35,59,7.8,42.9
1038000,4,2=<ROOMS<=4,3770,10893,2,0,2,3,3770,0,23,0,47.5646,-122.129,3710,9685,76,35,59,7.8,42.9
480680,3,2=<ROOMS<=4,1730,4924,2,0,0,3,1730,0,24,0,47.5672,-122.005,1610,4313,76,35,59,7.8,42.9
815000,6,2=<ROOMS<=4,2860,17853,1,0,0,3,1430,1430,58,1,47.546,-122.175,1920,13452,76,35,59,7.8,42.9
615000,4,2=<ROOMS<=4,2820,13193,1,0,0,3,1860,960,55,0,47.5579,-122.174,2580,13193,76,35,59,7.8,42.9
619500,3,2=<ROOMS<=4,2170,5000,2,0,0,3,2170,0,17,0,47.5458,-121.996,2170,5000,76,35,59,7.8,42.9
858000,5,2=<ROOMS<=4,3620,12778,1,0,2,5,1900,1720,56,0,47.5512,-122.191,2930,10669,76,35,59,7.8,42.9
978000,4,2=<ROOMS<=4,2890,7821,2,0,0,3,2890,0,6,0,47.554,-122.189,2890,10108,76,35,59,7.8,42.9
1088890,4,2=<ROOMS<=4,3460,11350,1,0,4,4,1780,1680,46,0,47.568,-122.153,3200,13874,76,35,59,7.8,42.9
670000,3,2=<ROOMS<=4,2980,3730,2,0,0,3,2980,0,15,0,47.5533,-121.995,2710,3640,76,35,59,7.8,42.9
525000,3,<2,1520,7875,1,0,0,5,1520,0,51,0,47.5569,-122.176,2150,9428,76,35,59,7.8,42.9
518000,4,2=<ROOMS<=4,2640,34870,1,0,0,3,1770,870,43,0,47.4688,-122.009,2500,35580,76,35,59,7.8,42.9
640000,3,2=<ROOMS<=4,2790,31798,1,0,0,5,1650,1140,67,0,47.5241,-122.039,1400,14849,76,35,59,7.8,42.9
851000,5,2=<ROOMS<=4,3760,9792,2,0,0,3,2550,1210,36,0,47.5654,-122.115,2960,16500,76,35,59,7.8,42.9
534500,3,2=<ROOMS<=4,1700,3150,2,0,0,3,1700,0,15,0,47.5505,-121.998,1700,3600,76,35,59,7.8,42.9
652500,4,2=<ROOMS<=4,2220,130244,2,0,0,3,2220,0,31,0,47.4989,-121.9,2680,130680,76,35,59,7.8,42.9
560000,4,2=<ROOMS<=4,2170,5764,2,0,0,3,2170,0,28,0,47.5673,-121.999,2010,5681,76,35,59,7.8,42.9
736000,4,2=<ROOMS<=4,2290,12047,2,0,0,4,2290,0,32,0,47.5599,-122.105,3130,15666,76,35,59,7.8,42.9
828200,4,2=<ROOMS<=4,3400,7081,2,0,0,3,3400,0,19,0,47.5661,-122.123,3060,7081,76,35,59,7.8,42.9
540000,4,2=<ROOMS<=4,1780,4169,2,0,0,3,1780,0,26,0,47.5695,-122.006,1830,4164,76,35,59,7.8,42.9
575000,4,2=<ROOMS<=4,2550,56628,2,0,0,3,2550,0,19,0,47.4913,-122.081,1870,56628,76,35,59,7.8,42.9
530000,4,2=<ROOMS<=4,2050,6360,2,0,0,3,2050,0,32,0,47.5641,-122.011,2070,7541,76,35,59,7.8,42.9
425000,3,2=<ROOMS<=4,1260,3000,2,0,0,3,1260,0,17,0,47.5454,-121.997,1630,3042,76,35,59,7.8,42.9
372977,3,2=<ROOMS<=4,1690,1618,2,0,0,3,1150,540,6,0,47.5518,-121.998,1690,1618,76,35,59,7.8,42.9
357186,2,<2,1210,1040,2,0,0,3,1210,0,6,0,47.5519,-121.999,1210,1090,76,35,59,7.8,42.9
371000,4,<2,1960,94525,1.5,0,0,3,1960,0,41,0,47.5418,-121.962,2430,188564,76,35,59,7.8,42.9
379000,5,2=<ROOMS<=4,3000,25175,1,0,0,4,1500,1500,59,0,47.497,-122.088,2170,40523,76,35,59,7.8,42.9
428000,2,2=<ROOMS<=4,1414,1960,2,0,0,3,1414,0,34,0,47.5423,-122.189,1414,2511,76,35,59,7.8,42.9
382500,3,<2,1040,9000,1,0,0,4,1040,0,53,0,47.5253,-122.043,1750,10878,76,35,59,7.8,42.9
596000,4,2=<ROOMS<=4,2270,10000,1,0,0,5,1720,550,46,0,47.5599,-122.142,2270,10148,76,35,59,7.8,42.9
600000,7,2=<ROOMS<=4,3170,36384,2,0,0,3,3170,0,51,0,47.4654,-122.003,2460,38370,76,35,59,7.8,42.9
825000,5,2=<ROOMS<=4,2890,5110,2,0,2,3,2890,0,17,0,47.5453,-121.995,3010,5110,76,35,59,7.8,42.9
952000,2,<2,3490,88909,1,0,3,3,2320,1170,40,0,47.5462,-122.112,3490,40185,76,35,59,7.8,42.9
620000,4,2=<ROOMS<=4,2850,2970,2,0,0,3,2120,730,21,0,47.547,-122.01,2380,3559,76,35,59,7.8,42.9
620000,5,2=<ROOMS<=4,2540,11422,1,0,0,3,1270,1270,58,1,47.5459,-122.176,2090,10741,76,35,59,7.8,42.9
690000,4,2=<ROOMS<=4,2710,2147,2,0,0,3,2220,490,13,0,47.5468,-121.994,2650,2252,76,35,59,7.8,42.9
970000,4,2=<ROOMS<=4,3780,20023,2,0,2,3,3780,0,19,0,47.5491,-122.006,2150,3675,76,35,59,7.8,42.9
450000,4,2=<ROOMS<=4,2500,36254,1,0,0,4,1590,910,42,0,47.4685,-122.004,2360,36254,76,35,59,7.8,42.9
490000,3,2=<ROOMS<=4,2220,10275,2,0,0,3,1640,580,40,0,47.5304,-122.055,2300,9975,76,35,59,7.8,42.9
550000,3,<2,1670,10798,1,0,0,4,1670,0,58,0,47.549,-122.17,2290,10798,76,35,59,7.8,42.9
425000,3,<2,1680,14630,1.5,0,0,3,1680,0,35,0,47.5272,-122.044,1920,14630,76,35,59,7.8,42.9
711800,4,2=<ROOMS<=4,2410,16650,1,0,0,4,2410,0,55,0,47.5706,-122.163,2720,11141,76,35,59,7.8,42.9
560000,3,<2,2340,12443,1.5,0,0,4,2340,0,55,0,47.5432,-122.177,1970,9600,76,35,59,7.8,42.9
1385000,6,2=<ROOMS<=4,5700,20000,1,0,4,4,2850,2850,43,0,47.5601,-122.16,3690,15700,76,35,59,7.8,42.9
479990,3,2=<ROOMS<=4,2010,2386,2,0,0,3,1390,620,6,0,47.5525,-121.998,1690,1870,76,35,59,7.8,42.9
823000,3,2=<ROOMS<=4,2560,9825,2,0,0,4,2560,0,32,0,47.5497,-122.145,2710,12034,76,35,59,7.8,42.9
490000,3,2=<ROOMS<=4,2010,9725,2,0,0,4,2010,0,33,0,47.568,-122.018,1850,6858,76,35,59,7.8,42.9
310000,2,<2,1050,2699,1,0,0,3,1050,0,15,0,47.5471,-121.996,1240,2671,76,35,59,7.8,42.9
515000,3,2=<ROOMS<=4,1440,4394,1,0,0,5,1440,0,33,0,47.5688,-122.019,1900,5893,76,35,59,7.8,42.9
822000,3,2=<ROOMS<=4,2410,13300,2,0,0,3,1840,570,35,0,47.5632,-122.148,2930,10900,76,35,59,7.8,42.9
590000,3,2=<ROOMS<=4,2290,4203,2,0,0,3,2290,0,19,0,47.5441,-122.172,2290,5089,76,35,59,7.8,42.9
478000,3,2=<ROOMS<=4,1640,3896,2,0,0,3,1640,0,26,0,47.5689,-122.006,1780,3999,76,35,59,7.8,42.9
526000,3,2=<ROOMS<=4,2000,18099,1,0,0,4,1250,750,42,0,47.5443,-122.18,2060,12000,76,35,59,7.8,42.9
750000,4,2=<ROOMS<=4,2980,4930,2,0,0,3,2890,90,20,0,47.5445,-122.12,2980,6099,76,35,59,7.8,42.9
439990,4,2=<ROOMS<=4,1540,1994,2,0,0,3,1540,0,6,0,47.5526,-121.999,1540,1689,76,35,59,7.8,42.9
535000,4,2=<ROOMS<=4,1860,3766,2,0,0,3,1860,0,25,0,47.5699,-122.006,1860,4169,76,35,59,7.8,42.9
605000,3,2=<ROOMS<=4,3200,35012,1.5,0,0,3,2100,1100,55,0,47.4651,-121.993,2690,35100,76,35,59,7.8,42.9
723000,4,2=<ROOMS<=4,2700,4004,2,0,0,3,2700,0,16,0,47.5521,-121.995,2260,4459,76,35,59,7.8,42.9
386591,3,2=<ROOMS<=4,1690,1613,2,0,0,3,1150,540,6,0,47.5518,-121.998,1690,1662,76,35,59,7.8,42.9
710000,4,2=<ROOMS<=4,2940,4232,2,0,0,3,2940,0,16,0,47.5529,-121.99,2410,4000,76,35,59,7.8,42.9
445000,3,2=<ROOMS<=4,1730,4408,2,0,0,3,1730,0,24,0,47.5683,-122.005,1730,4408,76,35,59,7.8,42.9
638000,3,2=<ROOMS<=4,2170,5000,2,0,0,3,2170,0,17,0,47.5453,-121.996,2170,5000,76,35,59,7.8,42.9
760000,4,<2,2450,13300,1,0,2,4,1630,820,33,0,47.5564,-122.13,3150,15500,76,35,59,7.8,42.9
295000,2,<2,2200,89298,1,0,0,3,1100,1100,47,0,47.4633,-121.976,2590,89298,76,35,59,7.8,42.9
785000,4,2=<ROOMS<=4,3270,9578,2,0,0,3,3270,0,27,0,47.5373,-122.051,3120,8784,76,35,59,7.8,42.9
805000,5,2=<ROOMS<=4,2240,18265,2,0,0,4,2240,0,57,0,47.5171,-122.029,1990,18265,76,35,59,7.8,42.9
2850000,4,2=<ROOMS<=4,5040,17208,1,0,0,5,2870,2170,44,0,47.5701,-122.188,4050,18647,76,35,59,7.8,42.9
660000,3,2=<ROOMS<=4,2330,3995,2,0,0,3,2330,0,14,0,47.5542,-122.001,2330,3740,76,35,59,7.8,42.9
575000,3,<2,1890,11141,1,0,0,4,1890,0,52,0,47.5697,-122.163,2720,11144,76,35,59,7.8,42.9
560000,4,2=<ROOMS<=4,1950,6192,2,0,0,3,1950,0,28,0,47.5698,-121.999,2040,5441,76,35,59,7.8,42.9
439500,3,2=<ROOMS<=4,2050,40003,1,0,0,4,1570,480,43,0,47.47,-122,2700,46769,76,35,59,7.8,42.9
751305,4,2=<ROOMS<=4,2660,8469,2,0,0,3,2660,0,26,0,47.5529,-122.12,2920,10697,76,35,59,7.8,42.9
578000,3,2=<ROOMS<=4,1790,9580,2,0,0,3,1790,0,36,0,47.5541,-122.162,2060,9995,76,35,59,7.8,42.9
805000,4,2=<ROOMS<=4,3350,23781,1,0,0,4,2020,1330,41,0,47.56,-122.132,2870,12036,76,35,59,7.8,42.9
602000,4,2=<ROOMS<=4,2000,7376,2,0,0,3,2000,0,30,0,47.5719,-121.999,1950,5218,76,35,59,7.8,42.9
735000,3,2=<ROOMS<=4,2820,8159,2,0,0,3,2820,0,16,0,47.5527,-121.992,2910,5000,76,35,59,7.8,42.9
539950,2,2=<ROOMS<=4,1670,3507,1,0,0,3,1670,0,13,0,47.5545,-122.003,2330,3889,76,35,59,7.8,42.9
536000,4,2=<ROOMS<=4,1990,5948,2,0,0,3,1990,0,29,0,47.5712,-121.995,2150,6459,76,35,59,7.8,42.9
850000,4,2=<ROOMS<=4,4350,112750,1,0,0,3,2200,2150,14,0,47.5435,-121.966,2180,223027,76,35,59,7.8,42.9
510000,3,2=<ROOMS<=4,1420,11325,1,0,0,3,1420,0,40,0,47.5356,-122.046,2330,3474,76,35,59,7.8,42.9
343000,3,<2,1400,5662,1.5,0,0,5,1400,0,100,0,47.5271,-122.036,1250,14375,76,35,59,7.8,42.9
668500,4,2=<ROOMS<=4,2290,9546,1,0,0,4,1780,510,44,0,47.5617,-122.13,2360,8864,76,35,59,7.8,42.9
1200000,4,2=<ROOMS<=4,4280,12796,2,0,0,3,3400,880,21,0,47.5588,-122.124,3520,9593,76,35,59,7.8,42.9
998000,4,2=<ROOMS<=4,2910,10189,2,0,0,3,2910,0,32,0,47.5465,-122.155,2780,10125,76,35,59,7.8,42.9
335000,3,2=<ROOMS<=4,1210,9926,1,0,0,4,1210,0,66,1,47.5731,-122.135,1690,9737,76,35,59,7.8,42.9
765000,3,2=<ROOMS<=4,2700,8444,2,0,0,3,2700,0,28,0,47.5597,-122.113,2840,9165,76,35,59,7.8,42.9
1150000,5,2=<ROOMS<=4,4350,6218,2,0,2,3,3520,830,13,0,47.5396,-121.997,3260,5989,76,35,59,7.8,42.9
1500000,4,2=<ROOMS<=4,4410,12426,2,0,2,3,3420,990,24,0,47.5518,-122.107,4090,12127,76,35,59,7.8,42.9
648000,4,2=<ROOMS<=4,2740,9959,2,0,0,3,2740,0,31,0,47.5672,-122.011,2630,9905,76,35,59,7.8,42.9
357562,2,<2,1210,1032,2,0,0,3,1210,0,6,0,47.5522,-121.999,1210,1090,76,35,59,7.8,42.9
690000,3,2=<ROOMS<=4,2430,8327,1,0,0,4,1430,1000,42,0,47.5534,-122.16,2550,10427,76,35,59,7.8,42.9
789900,3,2=<ROOMS<=4,3420,25150,1,0,0,4,1750,1670,33,0,47.5706,-122.152,2900,19604,76,35,59,7.8,42.9
435000,3,<2,2220,132858,1,0,0,3,1110,1110,32,0,47.4853,-122.034,2130,77536,76,35,59,7.8,42.9
550000,4,2=<ROOMS<=4,2060,9719,1,0,0,4,1320,740,60,0,47.5549,-122.176,2050,9643,76,35,59,7.8,42.9
652450,3,2=<ROOMS<=4,2230,11835,1,0,0,5,1630,600,46,0,47.563,-122.178,2190,10384,76,35,59,7.8,42.9
